time(s);keff(-);power(W);flux0(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;TCoolant_Max;Avg;Min(K);
0.4330103329;1;0;0;0;0;0;0;0;0;600.24;593.26;587.8;
0.4425964949;1;0;0;0;0;0;0;0;0;600.39;593.31;587.8;
0.4521730515;1;0;0;0;0;0;0;0;0;600.54;593.37;587.8;
0.4617496081;1;0;0;0;0;0;0;0;0;600.69;593.41;587.8;
0.4713165593;1;0;0;0;0;0;0;0;0;600.83;593.46;587.8;
0.4808835106;1;0;0;0;0;0;0;0;0;600.96;593.5;587.8;
0.4904408565;1;0;0;0;0;0;0;0;0;601.08;593.54;587.8;
0.4999982023;1;0;0;0;0;0;0;0;0;601.2;593.58;587.8;
0.5095555482;1;0;0;0;0;0;0;0;0;601.32;593.62;587.8;
0.519103279;1;0;0;0;0;0;0;0;0;601.44;593.65;587.8;
0.5286510099;1;0;0;0;0;0;0;0;0;601.54;593.68;587.8;
0.5381987407;1;0;0;0;0;0;0;0;0;601.65;593.71;587.8;
0.5477464716;1;0;0;0;0;0;0;0;0;601.74;593.74;587.8;
0.5572942024;1;0;0;0;0;0;0;0;0;601.84;593.77;587.8;
0.5668322891;1;0;0;0;0;0;0;0;0;601.94;593.79;587.8;
0.5763703757;1;0;0;0;0;0;0;0;0;602.03;593.81;587.8;
0.5859084624;1;0;0;0;0;0;0;0;0;602.12;593.83;587.8;
0.5954465491;1;0;0;0;0;0;0;0;0;602.2;593.85;587.8;
0.6049846357;1;0;0;0;0;0;0;0;0;602.29;593.87;587.8;
0.6145227224;1;0;0;0;0;0;0;0;0;602.37;593.89;587.8;
0.624060809;1;0;0;0;0;0;0;0;0;602.45;593.9;587.8;
0.6335892025;1;0;0;0;0;0;0;0;0;602.52;593.92;587.8;
0.643117596;1;0;0;0;0;0;0;0;0;602.58;593.93;587.8;
0.6526459895;1;0;0;0;0;0;0;0;0;602.65;593.94;587.8;
0.662174383;1;0;0;0;0;0;0;0;0;602.7;593.96;587.8;
0.6717027765;1;0;0;0;0;0;0;0;0;602.75;593.97;587.8;
0.68123117;1;0;0;0;0;0;0;0;0;602.8;593.98;587.8;
0.6907595635;1;0;0;0;0;0;0;0;0;602.85;593.98;587.8;
0.7002879569;1;0;0;0;0;0;0;0;0;602.89;593.99;587.8;
0.7098163504;1;0;0;0;0;0;0;0;0;602.92;594;587.8;
0.7193447439;1;0;0;0;0;0;0;0;0;602.96;594.01;587.8;
0.7288731374;1;0;0;0;0;0;0;0;0;602.99;594.01;587.8;
0.7384015309;1;0;0;0;0;0;0;0;0;603.02;594.02;587.8;
0.7479299244;1;0;0;0;0;0;0;0;0;603.04;594.02;587.8;
0.7574583179;1;0;0;0;0;0;0;0;0;603.07;594.03;587.8;
0.7669867113;1;0;0;0;0;0;0;0;0;603.09;594.03;587.8;
0.7765151048;1;0;0;0;0;0;0;0;0;603.11;594.04;587.8;
0.7860434983;1;0;0;0;0;0;0;0;0;603.13;594.04;587.8;
0.7955718918;1;0;0;0;0;0;0;0;0;603.15;594.05;587.8;
0.8051002853;1;0;0;0;0;0;0;0;0;603.16;594.05;587.8;
0.8146286788;1;0;0;0;0;0;0;0;0;603.18;594.05;587.8;
0.8241570723;1;0;0;0;0;0;0;0;0;603.19;594.05;587.8;
0.8336854658;1;0;0;0;0;0;0;0;0;603.2;594.06;587.8;
0.8432138592;1;0;0;0;0;0;0;0;0;603.21;594.06;587.8;
0.8527422527;1;0;0;0;0;0;0;0;0;603.22;594.06;587.8;
0.8622706462;1;0;0;0;0;0;0;0;0;603.23;594.06;587.8;
0.8717990397;1;0;0;0;0;0;0;0;0;603.24;594.06;587.8;
0.8813274332;1;0;0;0;0;0;0;0;0;603.24;594.07;587.8;
0.8908558267;1;0;0;0;0;0;0;0;0;603.25;594.07;587.8;
0.9003842202;1;0;0;0;0;0;0;0;0;603.26;594.07;587.8;
0.9099126136;1;0;0;0;0;0;0;0;0;603.26;594.07;587.8;
0.9194410071;1;0;0;0;0;0;0;0;0;603.27;594.07;587.8;
0.9289694006;1;0;0;0;0;0;0;0;0;603.27;594.07;587.8;
0.9384977941;1;0;0;0;0;0;0;0;0;603.27;594.07;587.8;
0.9480261876;1;0;0;0;0;0;0;0;0;603.28;594.07;587.8;
0.9575545811;1;0;0;0;0;0;0;0;0;603.28;594.07;587.8;
0.9670829746;1;0;0;0;0;0;0;0;0;603.28;594.07;587.8;
0.9766113681;1;0;0;0;0;0;0;0;0;603.29;594.07;587.8;
0.9861397615;1;0;0;0;0;0;0;0;0;603.29;594.07;587.8;
0.995668155;1;0;0;0;0;0;0;0;0;603.29;594.08;587.8;
1.005196549;1;0;0;0;0;0;0;0;0;603.29;594.08;587.8;
1.014724942;1;0;0;0;0;0;0;0;0;603.29;594.08;587.8;
1.024253335;1;0;0;0;0;0;0;0;0;603.3;594.08;587.8;
1.033781729;1;0;0;0;0;0;0;0;0;603.3;594.08;587.8;
1.043310122;1;0;0;0;0;0;0;0;0;603.3;594.08;587.8;
1.052838516;1;0;0;0;0;0;0;0;0;603.3;594.08;587.8;
1.062366909;1;0;0;0;0;0;0;0;0;603.3;594.08;587.8;
1.071895303;1;0;0;0;0;0;0;0;0;603.3;594.08;587.8;
1.081423696;1;0;0;0;0;0;0;0;0;603.3;594.08;587.8;
1.09095209;1;0;0;0;0;0;0;0;0;603.3;594.08;587.8;
1.100480483;1;0;0;0;0;0;0;0;0;603.3;594.08;587.8;
1.110008877;1;0;0;0;0;0;0;0;0;603.3;594.08;587.8;
1.11953727;1;0;0;0;0;0;0;0;0;603.3;594.08;587.8;
1.129065664;1;0;0;0;0;0;0;0;0;603.3;594.08;587.8;
1.138594057;1;0;0;0;0;0;0;0;0;603.3;594.08;587.8;
1.148122451;1;0;0;0;0;0;0;0;0;603.3;594.08;587.8;
1.157650844;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.167179238;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.176707631;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.186236025;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.195764418;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.205292812;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.214821205;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.224349599;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.233877992;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.243406386;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.252934779;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.262463173;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.271991566;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.28151996;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.291048353;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.300576747;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.31010514;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.319633534;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.329161927;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.338690321;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.348218714;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.357747108;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.367275501;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.376803894;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.386332288;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.395860681;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.405389075;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.414917468;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.424445862;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.433974255;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.443502649;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.453031042;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.462559436;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.472087829;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.481616223;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.491144616;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.50067301;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.510201403;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.519729797;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.52925819;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.538786584;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.548314977;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.557843371;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.567371764;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.576900158;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.586428551;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.595956945;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.605485338;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.615013732;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.624542125;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.634070519;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.643598912;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.653127306;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.662655699;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.672184093;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.681712486;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.69124088;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.700769273;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.710297667;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.71982606;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.729354454;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.738882847;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.74841124;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.757939634;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.767468027;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.776996421;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.786524814;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.796053208;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.805581601;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.815109995;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.824638388;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.834166782;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.843695175;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.853223569;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.862751962;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.872280356;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.881808749;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.891337143;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.900865536;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.91039393;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.919922323;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.929450717;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.93897911;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.948507504;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.958035897;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.967564291;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.977092684;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.986621078;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
1.996149471;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.005677865;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.015206258;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.024734652;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.034263045;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.043791439;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.053319832;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.062848226;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.072376619;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.081905013;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.091433406;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.100961799;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.110490193;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.120018586;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.12954698;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.139075373;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.148603767;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.15813216;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.167660554;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.177188947;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.186717341;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.196245734;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.205774128;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.215302521;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.224830915;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.234359308;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.243887702;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.253416095;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.262944489;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.272472882;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.282001276;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.291529669;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.301058063;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.310586456;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.32011485;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.329643243;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.339171637;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.34870003;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.358228424;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.367756817;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.377285211;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.386813604;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.396341998;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.405870391;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.415398785;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.424927178;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.434455572;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.443983965;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.453512358;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.463040752;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.472569145;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.482097539;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.491625932;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.501154326;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.510682719;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.520211113;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.529739506;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.5392679;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.548796293;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.558324687;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.56785308;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.577381474;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.586909867;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.596438261;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.605966654;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.615495048;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.625023441;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.634551835;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.644080228;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.653608622;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.663137015;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.672665409;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.682193802;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.691722196;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.701250589;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.710778983;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.720307376;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.72983577;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.739364163;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.748892557;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.75842095;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.767949344;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.777477737;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.787006131;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.796534524;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.806062918;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.815591311;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.825119704;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.834648098;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.844176491;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.853704885;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.863233278;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.872761672;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.882290065;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.891818459;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.901346852;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.910875246;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.920403639;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.929932033;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.939460426;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.94898882;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.958517213;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.968045607;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.977574;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.987102394;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
2.996630787;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.006159181;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.015687574;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.025215968;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.034744361;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.044272755;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.053801148;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.063329542;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.072857935;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.082386329;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.091914722;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.101443116;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.110971509;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.120499903;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.130028296;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.13955669;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.149085083;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.158613477;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.16814187;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.177670263;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.187198657;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.19672705;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.206255444;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.215783837;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.225312231;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.234840624;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.244369018;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.253897411;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.263425805;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.272954198;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.282482592;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.292010985;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.301539379;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.311067772;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.320596166;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.330124559;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.339652953;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.349181346;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.35870974;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.368238133;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.377766527;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.38729492;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.396823314;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.406351707;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.415880101;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.425408494;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.434936888;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.444465281;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.453993675;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.463522068;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.473050462;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.482578855;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.492107249;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.501635642;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.511164036;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.520692429;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.530220823;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.539749216;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.549277609;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.558806003;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.568334396;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.57786279;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.587391183;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.596919577;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.60644797;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.615976364;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.625504757;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.635033151;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.644561544;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.654089938;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.663618331;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.673146725;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.682675118;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.692203512;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.701731905;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.711260299;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.720788692;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.730317086;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.739845479;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.749373873;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.758902266;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.76843066;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.777959053;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.787487447;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.79701584;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.806544234;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.816072627;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.825601021;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.835129414;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.844657808;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.854186201;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.863714595;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.873242988;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.882771382;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.892299775;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.901828168;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.911356562;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.920884955;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.930413349;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.939941742;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.949470136;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.958998529;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.968526923;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.978055316;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.98758371;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
3.997112103;1;0;0;0;0;0;0;0;0;603.31;594.08;587.8;
